gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.0130023426285997,0.0164457083591711,99.7035218992932,24.7926632132783,0.000125912730201955,1.53235570451063e-06,2.05926521364034e-10,2.10274121667545e-06
0.00067797896788113,0.0250152998084857,85.7260776512539,34.9371686874314,0.000145026398046778,0.000127725754972681,9.60578509539658e-11,3.19730114290226e-06
0.00176271573465341,0.0502208515227882,63.5750412268068,80.9870830972702,5.75186599743843e-05,8.48866061566671e-06,9.88179216081282e-11,3.92914512929638e-06
7.51046399484281e-05,0.0552444879962344,68.1726543258369,62.4521386356006,3.29570118014895e-05,1.85306474746278e-05,3.08587770879951e-11,4.06323781723281e-06
0.0067960577857279,0.055495500390973,37.9015716810712,22.9170684652135,2.81275015155064e-05,2.68365797271757e-05,4.25742171756091e-12,3.96732024581435e-06
8.25075031265026e-05,0.0137947108604907,13.5480818187303,79.9582233752894,1.56883575810947e-05,9.77179722227391e-05,-1.17944392776257e-10,1.68624890771041e-06
0.0222231056086933,0.0501772034979313,85.5838589895034,48.3708143177951,0.000133209751312653,6.87755003096255e-05,1.02282993002172e-10,2.77246756128918e-06
0.00753604459984805,0.0183359326042445,34.8868889103097,86.5174003921179,8.10025133127443e-05,0.000119973618131375,-7.10244523507499e-11,1.78650045234068e-06
0.0158149798043889,0.0711871435847815,80.8497700113978,97.8679013604204,8.02905501489841e-05,5.46991955304385e-05,4.25470092133946e-11,3.65815208593422e-06
0.00675557089290827,0.0974177938985801,45.4120413295569,58.8127108529983,3.25838671158549e-05,4.4100058211071e-05,-2.17491855552055e-11,4.90204304529752e-06
0.00618386156872678,0.0328806774833748,66.9810863049844,76.6117048875237,0.00012295969074704,0.000104349030013206,3.97094516363342e-11,2.83624704381543e-06
0.030851651331583,0.07079735166533,85.5137873926163,87.4660536762757,0.000154277255882822,0.000119934874819987,-8.16244903363635e-11,9.90701993411611e-07
0.0220794500004689,0.0351645310298384,60.8624221066047,89.4861046607999,2.36226879749394e-05,5.91412472999748e-05,-6.52622300534954e-11,2.99977201352284e-06
9.63575955254818e-05,0.0103787223225692,98.1204199941374,31.4117735130017,1.06648244884201e-05,0.000114108624665595,-1.23860207291008e-10,1.50841840977842e-06
0.0011707367628408,0.0676804800216347,16.0479969658859,31.850931162683,0.000130515660430782,0.000113668391862011,4.14186495987051e-11,4.33735490639679e-06
0.00150362826146413,0.022631773542194,74.8849149194204,70.7042326292736,0.000143370515482982,0.000154301299756471,3.30646040658812e-11,2.77990349155859e-06
0.000106142794183988,0.0308593234375256,18.2134806708321,23.5959347458818,5.44656513765057e-06,0.000110042256697177,-1.84783641830347e-10,2.91540293022231e-06
0.000144601696064226,0.0156746953446734,73.6800236458439,14.1102296661173,2.90166114223918e-05,4.81182124690304e-05,-2.46014222094725e-11,1.9417095431249e-06
0.0448561612448492,0.0218846114526433,74.2257537822334,63.1546037801908,1.94691868898311e-05,5.28697878578097e-05,-5.61685449376648e-11,2.21441024071917e-06
0.000326325089255841,0.0108138330903401,54.3434406800408,14.3309347329963,0.00012962076478605,0.000107775910485051,5.22759325972854e-11,1.57312376617925e-06
0.0245711602422335,0.0259931128972202,14.9904420681409,15.9157879064004,2.17853449298111e-05,7.84742126000308e-05,-9.78757361230934e-11,2.56523832506932e-06
0.000155479788400397,0.0818030682837542,91.977035112752,16.3585643210197,4.36147738242354e-06,1.37506004296702e-05,-2.01733807471305e-11,4.59816459002407e-06
0.000124751245010424,0.0683556629582883,38.1888057387957,91.4819844551757,8.7397964456139e-05,6.86076141276758e-05,4.90094456230618e-11,4.54978642769567e-06
0.000447744451104122,0.0434284292144081,74.0320979524522,25.6049800076878,4.59689908438262e-05,0.000132588466911537,-1.4660730938457e-10,3.86830520267409e-06
0.000418059099558425,0.0124084721718915,96.4049797622363,92.127658678928,7.36632398704713e-05,0.000122540267104268,-4.03215225387823e-11,1.83443538025871e-06
0.000922859451877502,0.0110073902272567,49.3004515493998,54.0707400026228,0.000157622577962769,0.000142978024883793,4.86922915111948e-11,1.57479754118307e-06
0.000491993286614225,0.0296330019631008,85.8938143002883,74.1016883850842,1.49933980563193e-05,1.31722004209709e-05,4.01089278968915e-12,2.88281785611309e-06
0.00253044046039009,0.0121115389163444,73.1600965086323,74.1449467037777,0.000152113007451975,9.54206432886196e-06,2.10997254238383e-10,1.64790474031013e-06
9.65659436965638e-05,0.029741463739631,24.4746563069159,13.1313831069044,8.23095030879325e-05,1.76611975530242e-05,1.17922933048398e-10,2.90882780386457e-06
0.0123851838813903,0.0526824832298976,47.1119318100355,76.6509782650207,6.92792898928879e-05,0.000103053747463964,-7.16316263595863e-11,3.38579853232502e-06
0.000319844668443384,0.017007219871739,85.5768141905262,50.5380455765377,1.89576254285268e-05,6.4794877964696e-05,-6.67716961554927e-11,2.08068252101059e-06
0.0271153205618098,0.0253352312606418,37.0908019267252,51.5557966084918,9.38965111205054e-05,1.87226009071911e-05,1.18092371025193e-10,2.1294317884413e-06
